"Annotations";"Received in Downtime";"Severity";"Time Created (Europe/Madrid)";"Assigned User";"Type";"Duplicate Count";"Node";"Category";"Responsable";"Instrucción";"Application";"Object";"Title";"Related CI"
"FALSE";"FALSE";"Warning";"2021-05-26T20:07:29.000+0200";"";"MANUAL";"27";"abrotvm02.ofidona.net";"OS_ADM";"";"";"Sistema";"APPLICATION_LOG";"[WINDOWS]EventID: 0x000007D1 (2001) - No se puede leer el valor de ""First Counter"" en la clave usbperf\Performance. Los códigos de estado se devolvieron en los datos.";"abrotvm02.ofidona.net"
"FALSE";"FALSE";"Minor";"2021-05-12T08:09:31.000+0200";"";"MANUAL";"1941";"pvvil0099.ccv.mercadona.com";"Intranet_ADM";"";"";"REDSU";"/opt/oraas/logs/appweb/redsu.log";"ERROR";"pvvil0099.ccv.mercadona.com"
"FALSE";"FALSE";"Major";"2021-05-17T05:51:02.000+0200";"";"MANUAL";"35";"pv2go0281.cc2.mercadona.com";"OMi_ADM";"";"";"OMi";"";"Collection failed for pvvgo0015.ofidona.net ";"pv2go0281.cc2.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-27T13:35:36.000+0200";"";"AUTO";"0";"pf1il0036.cc1.mercadona.com";"Oracle_ADM";"";"";"merca28p1.cc.mercadona.com ";"Cluster Database";"  - Mensaje Original: 'DataGuard Transport Parado: Existen 507 archivers no transportados'";"pf1il0036.cc1.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-27T13:33:18.000+0200";"";"MANUAL";"0";"pvvgw0006.ofidona.net";"SCOM_ADM";"";"";"SCOM_ADM";"pvvgw0006.ofidona.net";"SCOM - AGENTS - Agentes en Gris - Mercadona -";"pvvgw0006.ofidona.net"
"FALSE";"FALSE";"Normal";"2021-05-27T13:35:12.000+0200";"";"";"0";"pvvgo0015.ofidona.net";"Virtualizacion_ADM";"";"";"vmware";"";"(Sin Formato): ""_OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27055983)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:35:03 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
"" - [
[1] .1.3.6.1.4.1.6876.4.3.308.0 (Integer): 2 
[2] .1.3.6.1.4.1.6876.4.3.304.0 (OctetString): Critical 
[3] .1.3.6.1.4.1.6876.4.3.305.0 (OctetString): Normal 
[4] .1.3.6.1.4.1.6876.4.3.306.0 (OctetString): _OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27055983)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:35:03 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
 
[5] .1.3.6.1.4.1.6876.4.3.307.0 (OctetString): albesx03.alb.mercadona.es ]";"pvvgo0015.ofidona.net"
"FALSE";"FALSE";"Minor";"2021-05-27T08:25:06.000+0200";"";"AUTO";"62";"pvvgl0251.ccv.mercadona.com";"Rendimiento_ADM";"";"";"Sistema";"Memoria";"[Linux] Alarma de Cuello de Botella en Swap: Utilizacion 80.00 %";"pvvgl0251.ccv.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-09T13:03:26.000+0200";"";"MANUAL";"1731";"lbdrcomsrv01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"lbdrcomsrv01.labadona.net";"MSSQL 2016: Monitoring warning";"lbdrcomsrv01.labadona.net"
"TRUE";"FALSE";"Critical";"2021-05-12T10:38:22.000+0200";"";"AUTO";"4369";"inorq997.ing.mercadona.es";"OS";"";"";"Sistema";"rpcbind <*>";"Proceso rpcbind <*> no se esta ejecutando ( Total  0 Parametro <*>)";"inorq997.ing.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-27T13:35:04.000+0200";"";"AUTO";"0";"pvvgw0031.ofidona.net";"OMi_ADM";"";"";"SiteScope";"Pulso_SiteScope";"Envio de pulso de SiteScope a OMi";"pvvgw0031.ofidona.net"
"TRUE";"FALSE";"Major";"2021-05-11T15:13:27.000+0200";"Jose Enrique Sabater Montesinos";"AUTO";"4596";"iv1dl0022.itg.mercadona.com";"OS";"";"";"Sistema";"/usr/sbin/xinetd:";"Proceso /usr/sbin/xinetd: no se esta ejecutando ( Total 1 Parametro )";"iv1dl0022.itg.mercadona.com"
"FALSE";"FALSE";"Major";"2021-05-04T09:13:10.000+0200";"";"AUTO";"6668";"latdb02.labalm.mercadona.es";"Almacenamiento";"";"";"System";"FileSystemSpace:/boot";"Uso de /boot al 86.780000 (Umbral: 80)";"latdb02.labalm.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-27T13:35:00.823+0200";"";"MANUAL";"0";"omi.cc.mercadona.com";"OpC";"";"";"Consola OMi";"";"Pulso OMi – [ 27-05-21 13:35:00 ]";"omi.cc.mercadona.com"
"FALSE";"FALSE";"Major";"2021-05-22T00:49:58.000+0200";"Francisco José Pulido Ruiz";"AUTO";"1593";"if1il0501.mig.mercadona.com";"Almacenamiento";"";"";"Sistema";"FileSystemSpace:/opt/orabd/logs/vjms001g";"Uso de /opt/orabd/logs/vjms001g al 84.660000 (Umbral: 80)";"if1il0501.mig.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-27T13:34:51.000+0200";"";"MANUAL";"0";"thl1.c3284n.tnd.mercadona.es";"OS_Linux_ADM";"";"";"Sistema_Tiendas";"/var/log/messages";"Segfault";"thl1.c3284n.tnd.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-27T13:34:43.000+0200";"";"AUTO";"0";"hp03.abr.mercadona.es";"Oracle_ADM";"";"";"hp03.abr.mercadona.es:1838 ";"Agent";"  - Mensaje Original: 'Agent resident memory utilization in KB is 901,396'";"hp03.abr.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-26T13:19:05.000+0200";"";"MANUAL";"2";"tvvdw0004.ccv.mercadona.com";"Correo_ADM";"";"";"";"";"Service terminated unexpectedly";"tvvdw0004.ccv.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-27T13:00:41.000+0200";"";"MANUAL";"2";"czfwmsts01.ciemdona.net";"ALMACEN_AUTOMATICO_ADM";"";"";"ALMACEN_AUTOMATICO_ADM";"CZFWMSTS01.ciemdona.net";"WINDOWS - Application crash - Mercadona -";"czfwmsts01.ciemdona.net"
"FALSE";"FALSE";"Warning";"2021-05-27T13:34:20.000+0200";"";"AUTO";"0";"cloudpro01.cc.mercadona.com";"Oracle_ADM";"";"";"cloudpro01.cc.mercadona.com ";"Host";" Metrica para sonda CC. Ignorar esta alerta. - Mensaje Original: 'The value of cc_heartbeat is 1'";"cloudpro01.cc.mercadona.com"
"FALSE";"FALSE";"Warning";"2021-05-27T13:34:18.000+0200";"";"AUTO";"0";"cloudpro02.cc.mercadona.com";"Oracle_ADM";"";"";"cloudpro02.cc.mercadona.com ";"Host";" Metrica para sonda CC. Ignorar esta alerta. - Mensaje Original: 'The value of cc_heartbeat is 1'";"cloudpro02.cc.mercadona.com"
"FALSE";"FALSE";"Normal";"2021-05-27T13:34:01.000+0200";"";"";"0";"pvvgo0015.ofidona.net";"Virtualizacion_ADM";"";"";"vmware";"";"(Sin Formato): ""_OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27055745)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:33:55 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
"" - [
[1] .1.3.6.1.4.1.6876.4.3.308.0 (Integer): 2 
[2] .1.3.6.1.4.1.6876.4.3.304.0 (OctetString): Critical 
[3] .1.3.6.1.4.1.6876.4.3.305.0 (OctetString): Normal 
[4] .1.3.6.1.4.1.6876.4.3.306.0 (OctetString): _OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27055745)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:33:55 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
 
[5] .1.3.6.1.4.1.6876.4.3.307.0 (OctetString): albesx03.alb.mercadona.es ]";"pvvgo0015.ofidona.net"
"FALSE";"FALSE";"Warning";"2021-05-27T13:33:41.000+0200";"";"AUTO";"0";"pvvgl0248.ccv.mercadona.com";"Oracle_ADM";"";"";"cloudpre02.cc.mercadona.com ";"Host";" Metrica para sonda CC. Ignorar esta alerta. - Mensaje Original: 'The value of cc_heartbeat is 1'";"pvvgl0248.ccv.mercadona.com"
"FALSE";"FALSE";"Warning";"2021-05-27T13:33:15.000+0200";"";"AUTO";"0";"pvvgl0247.ccv.mercadona.com";"Oracle_ADM";"";"";"cloudpre01.cc.mercadona.com ";"Host";" Metrica para sonda CC. Ignorar esta alerta. - Mensaje Original: 'The value of cc_heartbeat is 1'";"pvvgl0247.ccv.mercadona.com"
"FALSE";"FALSE";"Normal";"2021-05-26T09:01:01.000+0200";"";"";"170";"sw1076a.vit.mercadona.es";"Red_ADM";"";"";"SNMPTraps";"-105";"The sensor value crossed the threshold 
        listed in entSensorThresholdTable.

        This notification is generated once each time
        the sensor value crosses the threshold.
        
        The agent implementation guarantees prompt, timely
        evaluation of threshold and generation of this
        notification.
         - 
[1] .1.3.6.1.4.1.9.9.91.1.2.1.1.4.2097.3 (Integer): -99 
[2] .1.3.6.1.4.1.9.9.91.1.1.1.1.4.2097 (Integer): -106 
[3] .1.3.6.1.2.1.47.1.1.1.1.7.2097 (OctetString): Te2/0/5 Receive Power Sensor 
[4] .1.3.6.1.2.1.47.1.1.1.1.7.2097 (OctetString): TenGigabitEthernet2/0/5 Receive Power Sensor 
[5] .1.3.6.1.4.1.9.9.91.1.1.1.1.2.2097 (Integer): 9 
[6] .1.3.6.1.4.1.9.9.91.1.1.1.1.1.2097 (Integer): 14 
[7] .1.3.6.1.4.1.9.9.91.1.1.1.1.3.2097 (Integer): 1 ";"sw1076a.vit.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-27T13:32:51.000+0200";"";"";"0";"pvvgo0015.ofidona.net";"Virtualizacion_ADM";"";"";"vmware";"";"(Sin Formato): ""_OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27055489)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:32:47 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
"" - [
[1] .1.3.6.1.4.1.6876.4.3.308.0 (Integer): 2 
[2] .1.3.6.1.4.1.6876.4.3.304.0 (OctetString): Critical 
[3] .1.3.6.1.4.1.6876.4.3.305.0 (OctetString): Normal 
[4] .1.3.6.1.4.1.6876.4.3.306.0 (OctetString): _OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27055489)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:32:47 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
 
[5] .1.3.6.1.4.1.6876.4.3.307.0 (OctetString): albesx03.alb.mercadona.es ]";"pvvgo0015.ofidona.net"
"FALSE";"FALSE";"Normal";"2021-05-27T13:31:40.000+0200";"";"";"0";"pvvgo0015.ofidona.net";"Virtualizacion_ADM";"";"";"vmware";"";"(Sin Formato): ""_OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27055241)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:31:39 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
"" - [
[1] .1.3.6.1.4.1.6876.4.3.308.0 (Integer): 2 
[2] .1.3.6.1.4.1.6876.4.3.304.0 (OctetString): Critical 
[3] .1.3.6.1.4.1.6876.4.3.305.0 (OctetString): Normal 
[4] .1.3.6.1.4.1.6876.4.3.306.0 (OctetString): _OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27055241)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:31:39 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
 
[5] .1.3.6.1.4.1.6876.4.3.307.0 (OctetString): albesx03.alb.mercadona.es ]";"pvvgo0015.ofidona.net"
"FALSE";"FALSE";"Normal";"2021-05-21T09:45:25.000+0200";"";"";"83";"pf2r85sf1vc2.cc2.mercadona.com";"Hardware_ADM";"";"";"";"";"Se ha generado un evento con ID 2 y de tipo .0.0: '(UNAVAILABLE EVENT PARAMETER $4)'.";"pf2r85sf1vc2.cc2.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-07T17:59:33.000+0200";"";"MANUAL";"1904";"lbcomsrv01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"lbcomsrv01.labadona.net";"MSSQL 2016: Monitoring warning";"lbcomsrv01.labadona.net"
"FALSE";"FALSE";"Normal";"2021-05-27T13:31:27.000+0200";"";"";"0";"pvvgo0015.ofidona.net";"Virtualizacion_ADM";"";"";"vmware";"";"(Sin Formato): ""_OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27055008)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:30:31 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
"" - [
[1] .1.3.6.1.4.1.6876.4.3.308.0 (Integer): 2 
[2] .1.3.6.1.4.1.6876.4.3.304.0 (OctetString): Critical 
[3] .1.3.6.1.4.1.6876.4.3.305.0 (OctetString): Normal 
[4] .1.3.6.1.4.1.6876.4.3.306.0 (OctetString): _OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27055008)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:30:31 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
 
[5] .1.3.6.1.4.1.6876.4.3.307.0 (OctetString): albesx03.alb.mercadona.es ]";"pvvgo0015.ofidona.net"
"FALSE";"FALSE";"Warning";"2021-05-27T13:31:24.000+0200";"";"AUTO";"0";"iv1gl0170.itg.mercadona.com";"Oracle_ADM";"";"";"cloud01.itg.mercadona.com ";"Host";" Metrica para sonda CC. Ignorar esta alerta. - Mensaje Original: 'The value of cc_heartbeat is 1'";"iv1gl0170.itg.mercadona.com"
"FALSE";"FALSE";"Warning";"2021-05-27T13:31:15.000+0200";"";"AUTO";"0";"iv1gl0171.itg.mercadona.com";"Oracle_ADM";"";"";"cloud02.itg.mercadona.com ";"Host";" Metrica para sonda CC. Ignorar esta alerta. - Mensaje Original: 'The value of cc_heartbeat is 1'";"iv1gl0171.itg.mercadona.com"
"FALSE";"FALSE";"Major";"2021-05-08T17:30:38.000+0200";"";"MANUAL";"113";"iv1iw0117.integracion.net";"Windows";"";"";"Windows";"iv1iw0117.integracion.net";"MSSQL 2016: Discovery failed";"iv1iw0117.integracion.net"
"FALSE";"FALSE";"Normal";"2021-05-27T13:30:00.000+0200";"";"MANUAL";"0";"tvvgw0005.preproduccion.net";"Windows_ADM";"";"";"Windows_ADM";"";"SCOM - Pulso SCOM - Heartbeat para OMI - Mercadona -";"tvvgw0005.preproduccion.net"
"FALSE";"FALSE";"Normal";"2021-05-27T13:30:01.000+0200";"";"MANUAL";"0";"pvvgw0006.ofidona.net";"Windows_ADM";"";"";"Windows_ADM";"pvvgw0006.ofidona.net";"SCOM - Pulso SCOM - Heartbeat para OMI - Mercadona -";"pvvgw0006.ofidona.net"
"FALSE";"FALSE";"Normal";"2021-05-26T11:33:58.000+0200";"";"";"32";"sw1040c.abr.mercadona.es";"Red_ADM";"";"";"SNMPTraps";"Gi1/0/7";"A topologyChange trap is sent by a bridge when
                      any of its configured ports transitions from the
                      Learning state to the Forwarding state, or from
                      the Forwarding state to the Blocking state.  The
                      trap is not sent if a newRoot trap is sent for the
                      same transition.  Implementation of this trap is
                      optional. - 
[1] .1.3.6.1.4.1.9.9.82.1.11.4.1.1.2 (Integer): 2 
[2] .1.3.6.1.2.1.31.1.1.1.1.10105 (OctetString): Gi1/0/5 ";"sw1040c.abr.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-27T13:30:01.000+0200";"";"MANUAL";"0";"thl5.c4066n.tnd.mercadona.es";"OS_Linux_ADM";"";"";"Sistema_Tiendas";"/var/log/messages";"Segfault";"thl5.c4066n.tnd.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-27T13:29:57.000+0200";"";"";"0";"pf1gb0102.cc1.mercadona.com";"Red_ADM";"";"";"Traps_Balanceadores_F5";"bigipUpdateServer (SNMPv1)";"Unable to connect to the F5 Update Check server. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): PHONEHOME: Update Server unavailable 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";"pf1gb0102.cc1.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-27T13:29:55.000+0200";"";"MANUAL";"0";"thl5.c2491n.tnd.mercadona.es";"OS_Linux_ADM";"";"";"Sistema_Tiendas";"/var/log/messages";"Segfault";"thl5.c2491n.tnd.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-27T13:28:29.000+0200";"";"MANUAL";"0";"vgswmsts01.villdona.net";"ALMACEN_AUTOMATICO_ADM";"";"";"ALMACEN_AUTOMATICO_ADM";"VGSWMSTS01.villdona.net";"WINDOWS - Application crash - Mercadona -";"vgswmsts01.villdona.net"
"FALSE";"FALSE";"Normal";"2021-05-27T13:29:30.000+0200";"";"";"0";"pvvgo0015.ofidona.net";"Virtualizacion_ADM";"";"";"vmware";"";"(Sin Formato): ""_OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27054738)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:29:23 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
"" - [
[1] .1.3.6.1.4.1.6876.4.3.308.0 (Integer): 2 
[2] .1.3.6.1.4.1.6876.4.3.304.0 (OctetString): Critical 
[3] .1.3.6.1.4.1.6876.4.3.305.0 (OctetString): Normal 
[4] .1.3.6.1.4.1.6876.4.3.306.0 (OctetString): _OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27054738)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:29:23 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
 
[5] .1.3.6.1.4.1.6876.4.3.307.0 (OctetString): albesx03.alb.mercadona.es ]";"pvvgo0015.ofidona.net"
"FALSE";"FALSE";"Minor";"2021-05-27T11:13:45.000+0200";"";"MANUAL";"1";"czswmsts04.ciemdona.net";"ALMACEN_AUTOMATICO_ADM";"";"";"ALMACEN_AUTOMATICO_ADM";"CZSWMSTS04.ciemdona.net";"WINDOWS - Application crash - Mercadona -";"czswmsts04.ciemdona.net"
"FALSE";"FALSE";"Normal";"2021-05-27T13:28:20.000+0200";"";"";"0";"pvvgo0015.ofidona.net";"Virtualizacion_ADM";"";"";"vmware";"";"(Sin Formato): ""_OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27054476)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:28:15 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
"" - [
[1] .1.3.6.1.4.1.6876.4.3.308.0 (Integer): 2 
[2] .1.3.6.1.4.1.6876.4.3.304.0 (OctetString): Critical 
[3] .1.3.6.1.4.1.6876.4.3.305.0 (OctetString): Normal 
[4] .1.3.6.1.4.1.6876.4.3.306.0 (OctetString): _OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27054476)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:28:15 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
 
[5] .1.3.6.1.4.1.6876.4.3.307.0 (OctetString): albesx03.alb.mercadona.es ]";"pvvgo0015.ofidona.net"
"FALSE";"FALSE";"Minor";"2021-05-27T13:27:54.000+0200";"";"MANUAL";"0";"thl5.c2564n.tnd.mercadona.es";"OS_Linux_ADM";"";"";"Sistema_Tiendas";"/var/log/messages";"Segfault";"thl5.c2564n.tnd.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-27T13:27:42.000+0200";"";"AUTO";"0";"pf1il0036.cc1.mercadona.com";"Oracle_ADM";"";"";"merca28p1.cc.mercadona.com ";"Cluster Database";"  - Mensaje Original: 'The Data Guard status of merca28p1.cc.mercadona.com is Error ORA-16778: redo transport error for one or more members.'";"pf1il0036.cc1.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-27T13:27:15.000+0200";"";"MANUAL";"0";"thl5.c3603n.tnd.mercadona.es";"OS_Linux_ADM";"";"";"Sistema_Tiendas";"/var/log/messages";"Segfault";"thl5.c3603n.tnd.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-27T13:27:10.000+0200";"";"";"0";"pvvgo0015.ofidona.net";"Virtualizacion_ADM";"";"";"vmware";"";"(Sin Formato): ""_OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27054204)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:27:07 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
"" - [
[1] .1.3.6.1.4.1.6876.4.3.308.0 (Integer): 2 
[2] .1.3.6.1.4.1.6876.4.3.304.0 (OctetString): Critical 
[3] .1.3.6.1.4.1.6876.4.3.305.0 (OctetString): Normal 
[4] .1.3.6.1.4.1.6876.4.3.306.0 (OctetString): _OTA_Caida_de_puerto_de_red_fisico_en_host - Event: Restored uplink redundancy to portgroups (27054204)
Summary: Uplink redundancy restored on virtual switch ""vSwitch0"", portgroups: ""Management Network"". Physical NIC vmnic1 is up.
Date: 05/27/2021 11:27:07 AM
Host: albesx03.alb.mercadona.es
Resource pool: Albalat-Cluster
Data center: Oficinas
Arguments:
    eventTypeId = esx.clear.net.redundancy.restored
    objectId = host-397014
    objectName = albesx03.alb.mercadona.es
    1 = ""vSwitch0""
    2 = ""Management Network""
    3 = vmnic1
 
[5] .1.3.6.1.4.1.6876.4.3.307.0 (OctetString): albesx03.alb.mercadona.es ]";"pvvgo0015.ofidona.net"
